,url,html_url,issue_url,id,node_id,comment_created_at,comment_updated_at,author_association,comment_text,performed_via_github_app,comment_user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,reactions.url,comment_reactions.total_count,comment_reactions.+1,comment_reactions.-1,comment_reactions.laugh,comment_reactions.hooray,comment_reactions.confused,comment_reactions.heart,comment_reactions.rocket,comment_reactions.eyes,number
10,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/696976516,https://github.com/NVIDIA/spark-rapids/issues/43#issuecomment-696976516,https://api.github.com/repos/NVIDIA/spark-rapids/issues/43,696976516,MDEyOklzc3VlQ29tbWVudDY5Njk3NjUxNg==,2020-09-22T20:57:40Z,2020-09-22T20:57:40Z,COLLABORATOR,This is an umbrella issue for calendar interval type support. We will tag other calendar interval type related issues to this one.,,sameerz,7036315,MDQ6VXNlcjcwMzYzMTU=,https://avatars.githubusercontent.com/u/7036315?v=4,,https://api.github.com/users/sameerz,https://github.com/sameerz,https://api.github.com/users/sameerz/followers,https://api.github.com/users/sameerz/following{/other_user},https://api.github.com/users/sameerz/gists{/gist_id},https://api.github.com/users/sameerz/starred{/owner}{/repo},https://api.github.com/users/sameerz/subscriptions,https://api.github.com/users/sameerz/orgs,https://api.github.com/users/sameerz/repos,https://api.github.com/users/sameerz/events{/privacy},https://api.github.com/users/sameerz/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/696976516/reactions,0,0,0,0,0,0,0,0,0,43
11,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/781539167,https://github.com/NVIDIA/spark-rapids/issues/43#issuecomment-781539167,https://api.github.com/repos/NVIDIA/spark-rapids/issues/43,781539167,MDEyOklzc3VlQ29tbWVudDc4MTUzOTE2Nw==,2021-02-18T18:14:50Z,2021-02-18T18:14:50Z,COLLABORATOR,"I am not 100% sure if we need cudf support for this or not any more.  We can create a struct to match what Spark has, most of which could be time interval types, but months gets to be a little bit harder to support. We would have to store it as an int

INT32: months, DURATION_DAYS: days, DURATION_MICROSECONDS microseconds.

After that it is mostly a question of how/where we can interpret these values, and months is not supported by a lot of cudf APIs because it is not the normal time interval. We would need some follow on work for various operators that could support this, and because most APIs use it for scalar operations we would need at least scalar support for structs.",,revans2,3441321,MDQ6VXNlcjM0NDEzMjE=,https://avatars.githubusercontent.com/u/3441321?v=4,,https://api.github.com/users/revans2,https://github.com/revans2,https://api.github.com/users/revans2/followers,https://api.github.com/users/revans2/following{/other_user},https://api.github.com/users/revans2/gists{/gist_id},https://api.github.com/users/revans2/starred{/owner}{/repo},https://api.github.com/users/revans2/subscriptions,https://api.github.com/users/revans2/orgs,https://api.github.com/users/revans2/repos,https://api.github.com/users/revans2/events{/privacy},https://api.github.com/users/revans2/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/781539167/reactions,0,0,0,0,0,0,0,0,0,43
12,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/781531803,https://github.com/NVIDIA/spark-rapids/issues/65#issuecomment-781531803,https://api.github.com/repos/NVIDIA/spark-rapids/issues/65,781531803,MDEyOklzc3VlQ29tbWVudDc4MTUzMTgwMw==,2021-02-18T18:02:51Z,2021-02-18T18:02:51Z,COLLABORATOR,"This is likely to be a really low priority, because I don't know of any queries where the LIKE pattern is non-scalar.",,revans2,3441321,MDQ6VXNlcjM0NDEzMjE=,https://avatars.githubusercontent.com/u/3441321?v=4,,https://api.github.com/users/revans2,https://github.com/revans2,https://api.github.com/users/revans2/followers,https://api.github.com/users/revans2/following{/other_user},https://api.github.com/users/revans2/gists{/gist_id},https://api.github.com/users/revans2/starred{/owner}{/repo},https://api.github.com/users/revans2/subscriptions,https://api.github.com/users/revans2/orgs,https://api.github.com/users/revans2/repos,https://api.github.com/users/revans2/events{/privacy},https://api.github.com/users/revans2/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/781531803/reactions,0,0,0,0,0,0,0,0,0,65
13,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/781513042,https://github.com/NVIDIA/spark-rapids/issues/69#issuecomment-781513042,https://api.github.com/repos/NVIDIA/spark-rapids/issues/69,781513042,MDEyOklzc3VlQ29tbWVudDc4MTUxMzA0Mg==,2021-02-18T17:34:03Z,2021-02-18T17:34:03Z,COLLABORATOR,"Added that this needs a cudf dependency, but no issue was filed against cudf because this is currently a low priority.",,revans2,3441321,MDQ6VXNlcjM0NDEzMjE=,https://avatars.githubusercontent.com/u/3441321?v=4,,https://api.github.com/users/revans2,https://github.com/revans2,https://api.github.com/users/revans2/followers,https://api.github.com/users/revans2/following{/other_user},https://api.github.com/users/revans2/gists{/gist_id},https://api.github.com/users/revans2/starred{/owner}{/repo},https://api.github.com/users/revans2/subscriptions,https://api.github.com/users/revans2/orgs,https://api.github.com/users/revans2/repos,https://api.github.com/users/revans2/events{/privacy},https://api.github.com/users/revans2/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/781513042/reactions,0,0,0,0,0,0,0,0,0,69
14,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/637667406,https://github.com/NVIDIA/spark-rapids/issues/82#issuecomment-637667406,https://api.github.com/repos/NVIDIA/spark-rapids/issues/82,637667406,MDEyOklzc3VlQ29tbWVudDYzNzY2NzQwNg==,2020-06-02T16:32:18Z,2020-06-02T16:32:18Z,COLLABORATOR,This is a lower priority because the majority of the cases we see from users are covered already.,,revans2,3441321,MDQ6VXNlcjM0NDEzMjE=,https://avatars.githubusercontent.com/u/3441321?v=4,,https://api.github.com/users/revans2,https://github.com/revans2,https://api.github.com/users/revans2/followers,https://api.github.com/users/revans2/following{/other_user},https://api.github.com/users/revans2/gists{/gist_id},https://api.github.com/users/revans2/starred{/owner}{/repo},https://api.github.com/users/revans2/subscriptions,https://api.github.com/users/revans2/orgs,https://api.github.com/users/revans2/repos,https://api.github.com/users/revans2/events{/privacy},https://api.github.com/users/revans2/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/637667406/reactions,0,0,0,0,0,0,0,0,0,82
15,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/1133435212,https://github.com/NVIDIA/spark-rapids/issues/82#issuecomment-1133435212,https://api.github.com/repos/NVIDIA/spark-rapids/issues/82,1133435212,IC_kwDOD7z77c5DjtlM,2022-05-20T22:30:35Z,2022-05-20T22:30:35Z,COLLABORATOR,"@revans2 @jlowe, does this similar to https://github.com/rapidsai/cudf/issues/3077 but with nested types support?",,ttnghia,7416935,MDQ6VXNlcjc0MTY5MzU=,https://avatars.githubusercontent.com/u/7416935?v=4,,https://api.github.com/users/ttnghia,https://github.com/ttnghia,https://api.github.com/users/ttnghia/followers,https://api.github.com/users/ttnghia/following{/other_user},https://api.github.com/users/ttnghia/gists{/gist_id},https://api.github.com/users/ttnghia/starred{/owner}{/repo},https://api.github.com/users/ttnghia/subscriptions,https://api.github.com/users/ttnghia/orgs,https://api.github.com/users/ttnghia/repos,https://api.github.com/users/ttnghia/events{/privacy},https://api.github.com/users/ttnghia/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/1133435212/reactions,0,0,0,0,0,0,0,0,0,82
16,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/1135986617,https://github.com/NVIDIA/spark-rapids/issues/82#issuecomment-1135986617,https://api.github.com/repos/NVIDIA/spark-rapids/issues/82,1135986617,IC_kwDOD7z77c5Dtce5,2022-05-24T14:15:15Z,2022-05-24T14:15:15Z,MEMBER,"It does seem like something that could be leveraged for the case where `IN` is dealing with a series of dynamic expressions rather than literals.  However in my limited attempts at trying to get Spark to generate an `IN` expression that did not contain literals, Spark kept turning the query into a join rather than a project with an `IN` expression.

@revans2 @tgravescs do you know under what conditions Spark generates an `IN` with non-literal arguments?  The CPU code is prepped for it, but it was unclear to me what type of query would trigger it.",,jlowe,1360766,MDQ6VXNlcjEzNjA3NjY=,https://avatars.githubusercontent.com/u/1360766?v=4,,https://api.github.com/users/jlowe,https://github.com/jlowe,https://api.github.com/users/jlowe/followers,https://api.github.com/users/jlowe/following{/other_user},https://api.github.com/users/jlowe/gists{/gist_id},https://api.github.com/users/jlowe/starred{/owner}{/repo},https://api.github.com/users/jlowe/subscriptions,https://api.github.com/users/jlowe/orgs,https://api.github.com/users/jlowe/repos,https://api.github.com/users/jlowe/events{/privacy},https://api.github.com/users/jlowe/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/1135986617/reactions,0,0,0,0,0,0,0,0,0,82
17,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/1135998058,https://github.com/NVIDIA/spark-rapids/issues/82#issuecomment-1135998058,https://api.github.com/repos/NVIDIA/spark-rapids/issues/82,1135998058,IC_kwDOD7z77c5DtfRq,2022-05-24T14:24:56Z,2022-05-24T14:24:56Z,COLLABORATOR,"> do you know under what conditions Spark generates an `IN` with non-literal arguments? The CPU code is prepped for it, but it was unclear to me what type of query would trigger it.

```
val df = Seq((1, Array(1, 2, 3)), (2, Array(1, 2, 3)), (3, Array(1, 2, 5))).toDF(""a"", ""ar"")
df.repartition(1).selectExpr(""*"", ""a in (1, 2, 3) as is_in_lit"", ""a in (ar[0], ar[1], ar[2]) as is_in"").show()
...
!Expression <In> a#84 IN (ar#85[0],ar#85[1],ar#85[2]) cannot run on GPU because list only supports IntegerType if it is a literal value
...
+---+---------+---------+-----+
|  a|       ar|is_in_lit|is_in|
+---+---------+---------+-----+
|  1|[1, 2, 3]|     true| true|
|  2|[1, 2, 3]|     true| true|
|  5|[1, 2, 3]|    false|false|
+---+---------+---------+-----+
```
",,revans2,3441321,MDQ6VXNlcjM0NDEzMjE=,https://avatars.githubusercontent.com/u/3441321?v=4,,https://api.github.com/users/revans2,https://github.com/revans2,https://api.github.com/users/revans2/followers,https://api.github.com/users/revans2/following{/other_user},https://api.github.com/users/revans2/gists{/gist_id},https://api.github.com/users/revans2/starred{/owner}{/repo},https://api.github.com/users/revans2/subscriptions,https://api.github.com/users/revans2/orgs,https://api.github.com/users/revans2/repos,https://api.github.com/users/revans2/events{/privacy},https://api.github.com/users/revans2/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/1135998058/reactions,0,0,0,0,0,0,0,0,0,82
18,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/637698735,https://github.com/NVIDIA/spark-rapids/issues/83#issuecomment-637698735,https://api.github.com/repos/NVIDIA/spark-rapids/issues/83,637698735,MDEyOklzc3VlQ29tbWVudDYzNzY5ODczNQ==,2020-06-02T17:33:33Z,2020-06-02T17:33:33Z,COLLABORATOR,I think this is likely a limitation of how python deals with dates/timestamps and not an issue with spark.  We may need to just update how we do tests in those cases.,,revans2,3441321,MDQ6VXNlcjM0NDEzMjE=,https://avatars.githubusercontent.com/u/3441321?v=4,,https://api.github.com/users/revans2,https://github.com/revans2,https://api.github.com/users/revans2/followers,https://api.github.com/users/revans2/following{/other_user},https://api.github.com/users/revans2/gists{/gist_id},https://api.github.com/users/revans2/starred{/owner}{/repo},https://api.github.com/users/revans2/subscriptions,https://api.github.com/users/revans2/orgs,https://api.github.com/users/revans2/repos,https://api.github.com/users/revans2/events{/privacy},https://api.github.com/users/revans2/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/637698735/reactions,0,0,0,0,0,0,0,0,0,83
19,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/1944198516,https://github.com/NVIDIA/spark-rapids/issues/83#issuecomment-1944198516,https://api.github.com/repos/NVIDIA/spark-rapids/issues/83,1944198516,IC_kwDOD7z77c5z4h10,2024-02-14T16:38:26Z,2024-02-14T16:38:26Z,MEMBER,@revans2 is this still relevant to track or is this not a plugin issue?,,jlowe,1360766,MDQ6VXNlcjEzNjA3NjY=,https://avatars.githubusercontent.com/u/1360766?v=4,,https://api.github.com/users/jlowe,https://github.com/jlowe,https://api.github.com/users/jlowe/followers,https://api.github.com/users/jlowe/following{/other_user},https://api.github.com/users/jlowe/gists{/gist_id},https://api.github.com/users/jlowe/starred{/owner}{/repo},https://api.github.com/users/jlowe/subscriptions,https://api.github.com/users/jlowe/orgs,https://api.github.com/users/jlowe/repos,https://api.github.com/users/jlowe/events{/privacy},https://api.github.com/users/jlowe/received_events,User,False,https://api.github.com/repos/NVIDIA/spark-rapids/issues/comments/1944198516/reactions,0,0,0,0,0,0,0,0,0,83
