,url,html_url,issue_url,id,node_id,comment_created_at,comment_updated_at,author_association,comment_text,performed_via_github_app,comment_user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,reactions.url,comment_reactions.total_count,comment_reactions.+1,comment_reactions.-1,comment_reactions.laugh,comment_reactions.hooray,comment_reactions.confused,comment_reactions.heart,comment_reactions.rocket,comment_reactions.eyes,number
10,https://api.github.com/repos/rapidsai/cudf/issues/comments/570788226,https://github.com/rapidsai/cudf/issues/28#issuecomment-570788226,https://api.github.com/repos/rapidsai/cudf/issues/28,570788226,MDEyOklzc3VlQ29tbWVudDU3MDc4ODIyNg==,2020-01-04T14:06:56Z,2020-01-04T14:06:56Z,NONE,@eidalex were you able to resolve the main.cu error? ,,grv1207,14009730,MDQ6VXNlcjE0MDA5NzMw,https://avatars.githubusercontent.com/u/14009730?v=4,,https://api.github.com/users/grv1207,https://github.com/grv1207,https://api.github.com/users/grv1207/followers,https://api.github.com/users/grv1207/following{/other_user},https://api.github.com/users/grv1207/gists{/gist_id},https://api.github.com/users/grv1207/starred{/owner}{/repo},https://api.github.com/users/grv1207/subscriptions,https://api.github.com/users/grv1207/orgs,https://api.github.com/users/grv1207/repos,https://api.github.com/users/grv1207/events{/privacy},https://api.github.com/users/grv1207/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/570788226/reactions,0,0,0,0,0,0,0,0,0,28
11,https://api.github.com/repos/rapidsai/cudf/issues/comments/576346503,https://github.com/rapidsai/cudf/issues/28#issuecomment-576346503,https://api.github.com/repos/rapidsai/cudf/issues/28,576346503,MDEyOklzc3VlQ29tbWVudDU3NjM0NjUwMw==,2020-01-20T16:26:48Z,2020-01-20T16:26:48Z,NONE,"1. `cudf` doesn't support windows
2. docker for windows doesn't support GPU
3. WSL1 and WSL2 do not support GPU

Am I right that there is no way to use `cudf` on windows? 

",,anki-code,1708680,MDQ6VXNlcjE3MDg2ODA=,https://avatars.githubusercontent.com/u/1708680?v=4,,https://api.github.com/users/anki-code,https://github.com/anki-code,https://api.github.com/users/anki-code/followers,https://api.github.com/users/anki-code/following{/other_user},https://api.github.com/users/anki-code/gists{/gist_id},https://api.github.com/users/anki-code/starred{/owner}{/repo},https://api.github.com/users/anki-code/subscriptions,https://api.github.com/users/anki-code/orgs,https://api.github.com/users/anki-code/repos,https://api.github.com/users/anki-code/events{/privacy},https://api.github.com/users/anki-code/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/576346503/reactions,5,0,0,0,0,5,0,0,0,28
12,https://api.github.com/repos/rapidsai/cudf/issues/comments/576348850,https://github.com/rapidsai/cudf/issues/28#issuecomment-576348850,https://api.github.com/repos/rapidsai/cudf/issues/28,576348850,MDEyOklzc3VlQ29tbWVudDU3NjM0ODg1MA==,2020-01-20T16:32:16Z,2020-01-20T16:32:16Z,NONE,Whats the status on windows support?,,marcodelmoral,11341835,MDQ6VXNlcjExMzQxODM1,https://avatars.githubusercontent.com/u/11341835?v=4,,https://api.github.com/users/marcodelmoral,https://github.com/marcodelmoral,https://api.github.com/users/marcodelmoral/followers,https://api.github.com/users/marcodelmoral/following{/other_user},https://api.github.com/users/marcodelmoral/gists{/gist_id},https://api.github.com/users/marcodelmoral/starred{/owner}{/repo},https://api.github.com/users/marcodelmoral/subscriptions,https://api.github.com/users/marcodelmoral/orgs,https://api.github.com/users/marcodelmoral/repos,https://api.github.com/users/marcodelmoral/events{/privacy},https://api.github.com/users/marcodelmoral/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/576348850/reactions,0,0,0,0,0,0,0,0,0,28
13,https://api.github.com/repos/rapidsai/cudf/issues/comments/576350255,https://github.com/rapidsai/cudf/issues/28#issuecomment-576350255,https://api.github.com/repos/rapidsai/cudf/issues/28,576350255,MDEyOklzc3VlQ29tbWVudDU3NjM1MDI1NQ==,2020-01-20T16:35:42Z,2020-01-20T16:35:42Z,COLLABORATOR,"As of now cuDF does not support windows and there's currently no plans to support windows at this time. If WSL would support GPUs and CUDA that would be ideal for us as we could ""just work"".

Unfortunately we do not have the infrastructure or development expertise to support Windows, but if someone would like to explore compiling and running on Windows, we'd be more than happy to support.",,kkraus14,3665167,MDQ6VXNlcjM2NjUxNjc=,https://avatars.githubusercontent.com/u/3665167?v=4,,https://api.github.com/users/kkraus14,https://github.com/kkraus14,https://api.github.com/users/kkraus14/followers,https://api.github.com/users/kkraus14/following{/other_user},https://api.github.com/users/kkraus14/gists{/gist_id},https://api.github.com/users/kkraus14/starred{/owner}{/repo},https://api.github.com/users/kkraus14/subscriptions,https://api.github.com/users/kkraus14/orgs,https://api.github.com/users/kkraus14/repos,https://api.github.com/users/kkraus14/events{/privacy},https://api.github.com/users/kkraus14/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/576350255/reactions,14,0,11,0,0,3,0,0,0,28
14,https://api.github.com/repos/rapidsai/cudf/issues/comments/576562458,https://github.com/rapidsai/cudf/issues/28#issuecomment-576562458,https://api.github.com/repos/rapidsai/cudf/issues/28,576562458,MDEyOklzc3VlQ29tbWVudDU3NjU2MjQ1OA==,2020-01-21T08:00:10Z,2020-01-21T08:00:10Z,NONE,@grv1207 I am sorry I did not have time to test again... I'll up someday but right now I have given up on the idea to use it on Windows...,,eidalex,46104119,MDQ6VXNlcjQ2MTA0MTE5,https://avatars.githubusercontent.com/u/46104119?v=4,,https://api.github.com/users/eidalex,https://github.com/eidalex,https://api.github.com/users/eidalex/followers,https://api.github.com/users/eidalex/following{/other_user},https://api.github.com/users/eidalex/gists{/gist_id},https://api.github.com/users/eidalex/starred{/owner}{/repo},https://api.github.com/users/eidalex/subscriptions,https://api.github.com/users/eidalex/orgs,https://api.github.com/users/eidalex/repos,https://api.github.com/users/eidalex/events{/privacy},https://api.github.com/users/eidalex/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/576562458/reactions,0,0,0,0,0,0,0,0,0,28
15,https://api.github.com/repos/rapidsai/cudf/issues/comments/630357741,https://github.com/rapidsai/cudf/issues/28#issuecomment-630357741,https://api.github.com/repos/rapidsai/cudf/issues/28,630357741,MDEyOklzc3VlQ29tbWVudDYzMDM1Nzc0MQ==,2020-05-18T18:25:00Z,2020-05-18T18:25:00Z,NONE,Any update regarding the Windows support?,,rmozart,35969610,MDQ6VXNlcjM1OTY5NjEw,https://avatars.githubusercontent.com/u/35969610?v=4,,https://api.github.com/users/rmozart,https://github.com/rmozart,https://api.github.com/users/rmozart/followers,https://api.github.com/users/rmozart/following{/other_user},https://api.github.com/users/rmozart/gists{/gist_id},https://api.github.com/users/rmozart/starred{/owner}{/repo},https://api.github.com/users/rmozart/subscriptions,https://api.github.com/users/rmozart/orgs,https://api.github.com/users/rmozart/repos,https://api.github.com/users/rmozart/events{/privacy},https://api.github.com/users/rmozart/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/630357741/reactions,4,4,0,0,0,0,0,0,0,28
16,https://api.github.com/repos/rapidsai/cudf/issues/comments/630483717,https://github.com/rapidsai/cudf/issues/28#issuecomment-630483717,https://api.github.com/repos/rapidsai/cudf/issues/28,630483717,MDEyOklzc3VlQ29tbWVudDYzMDQ4MzcxNw==,2020-05-18T23:17:29Z,2020-05-18T23:17:29Z,COLLABORATOR,"> Any update regarding the Windows support?

There are still no plans to support Windows at this time.",,kkraus14,3665167,MDQ6VXNlcjM2NjUxNjc=,https://avatars.githubusercontent.com/u/3665167?v=4,,https://api.github.com/users/kkraus14,https://github.com/kkraus14,https://api.github.com/users/kkraus14/followers,https://api.github.com/users/kkraus14/following{/other_user},https://api.github.com/users/kkraus14/gists{/gist_id},https://api.github.com/users/kkraus14/starred{/owner}{/repo},https://api.github.com/users/kkraus14/subscriptions,https://api.github.com/users/kkraus14/orgs,https://api.github.com/users/kkraus14/repos,https://api.github.com/users/kkraus14/events{/privacy},https://api.github.com/users/kkraus14/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/630483717/reactions,4,0,4,0,0,0,0,0,0,28
17,https://api.github.com/repos/rapidsai/cudf/issues/comments/631047761,https://github.com/rapidsai/cudf/issues/28#issuecomment-631047761,https://api.github.com/repos/rapidsai/cudf/issues/28,631047761,MDEyOklzc3VlQ29tbWVudDYzMTA0Nzc2MQ==,2020-05-19T19:56:06Z,2020-05-19T19:56:06Z,COLLABORATOR,"Since information is now public, our plan for Windows support is to rely on WSL 2.0 which will support running CUDA and GPU computing.

You can see the announcement blog from Microsoft here: https://devblogs.microsoft.com/commandline/the-windows-subsystem-for-linux-build-2020-summary/#wsl-gpu",,kkraus14,3665167,MDQ6VXNlcjM2NjUxNjc=,https://avatars.githubusercontent.com/u/3665167?v=4,,https://api.github.com/users/kkraus14,https://github.com/kkraus14,https://api.github.com/users/kkraus14/followers,https://api.github.com/users/kkraus14/following{/other_user},https://api.github.com/users/kkraus14/gists{/gist_id},https://api.github.com/users/kkraus14/starred{/owner}{/repo},https://api.github.com/users/kkraus14/subscriptions,https://api.github.com/users/kkraus14/orgs,https://api.github.com/users/kkraus14/repos,https://api.github.com/users/kkraus14/events{/privacy},https://api.github.com/users/kkraus14/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/631047761/reactions,10,10,0,0,0,0,0,0,0,28
18,https://api.github.com/repos/rapidsai/cudf/issues/comments/631051362,https://github.com/rapidsai/cudf/issues/28#issuecomment-631051362,https://api.github.com/repos/rapidsai/cudf/issues/28,631051362,MDEyOklzc3VlQ29tbWVudDYzMTA1MTM2Mg==,2020-05-19T20:02:57Z,2020-05-19T20:02:57Z,NONE,Rapids was my very first thought upon seeing the WSL 2.0 announcement earlier today :),,dlasusa,36902797,MDQ6VXNlcjM2OTAyNzk3,https://avatars.githubusercontent.com/u/36902797?v=4,,https://api.github.com/users/dlasusa,https://github.com/dlasusa,https://api.github.com/users/dlasusa/followers,https://api.github.com/users/dlasusa/following{/other_user},https://api.github.com/users/dlasusa/gists{/gist_id},https://api.github.com/users/dlasusa/starred{/owner}{/repo},https://api.github.com/users/dlasusa/subscriptions,https://api.github.com/users/dlasusa/orgs,https://api.github.com/users/dlasusa/repos,https://api.github.com/users/dlasusa/events{/privacy},https://api.github.com/users/dlasusa/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/631051362/reactions,0,0,0,0,0,0,0,0,0,28
19,https://api.github.com/repos/rapidsai/cudf/issues/comments/644062226,https://github.com/rapidsai/cudf/issues/28#issuecomment-644062226,https://api.github.com/repos/rapidsai/cudf/issues/28,644062226,MDEyOklzc3VlQ29tbWVudDY0NDA2MjIyNg==,2020-06-15T11:07:15Z,2020-06-15T11:07:15Z,NONE,"@kkraus14 any instructions on how to proceed to get this to work with CUDA and condas?  Besides installing the update, what else do I need to do?
",,achapkowski,5131271,MDQ6VXNlcjUxMzEyNzE=,https://avatars.githubusercontent.com/u/5131271?v=4,,https://api.github.com/users/achapkowski,https://github.com/achapkowski,https://api.github.com/users/achapkowski/followers,https://api.github.com/users/achapkowski/following{/other_user},https://api.github.com/users/achapkowski/gists{/gist_id},https://api.github.com/users/achapkowski/starred{/owner}{/repo},https://api.github.com/users/achapkowski/subscriptions,https://api.github.com/users/achapkowski/orgs,https://api.github.com/users/achapkowski/repos,https://api.github.com/users/achapkowski/events{/privacy},https://api.github.com/users/achapkowski/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/644062226/reactions,1,1,0,0,0,0,0,0,0,28
20,https://api.github.com/repos/rapidsai/cudf/issues/comments/644172526,https://github.com/rapidsai/cudf/issues/28#issuecomment-644172526,https://api.github.com/repos/rapidsai/cudf/issues/28,644172526,MDEyOklzc3VlQ29tbWVudDY0NDE3MjUyNg==,2020-06-15T14:33:19Z,2020-06-15T14:33:19Z,COLLABORATOR,"> @kkraus14 any instructions on how to proceed to get this to work with CUDA and condas? Besides installing the update, what else do I need to do?

I don't believe the update is publicly available quite yet, you can track it here: https://developer.nvidia.com/cuda/wsl. Once it's available you'll basically have a full fledged linux installation so you can just use the normal conda installation commands that you normally would.",,kkraus14,3665167,MDQ6VXNlcjM2NjUxNjc=,https://avatars.githubusercontent.com/u/3665167?v=4,,https://api.github.com/users/kkraus14,https://github.com/kkraus14,https://api.github.com/users/kkraus14/followers,https://api.github.com/users/kkraus14/following{/other_user},https://api.github.com/users/kkraus14/gists{/gist_id},https://api.github.com/users/kkraus14/starred{/owner}{/repo},https://api.github.com/users/kkraus14/subscriptions,https://api.github.com/users/kkraus14/orgs,https://api.github.com/users/kkraus14/repos,https://api.github.com/users/kkraus14/events{/privacy},https://api.github.com/users/kkraus14/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/644172526/reactions,0,0,0,0,0,0,0,0,0,28
21,https://api.github.com/repos/rapidsai/cudf/issues/comments/649903112,https://github.com/rapidsai/cudf/issues/28#issuecomment-649903112,https://api.github.com/repos/rapidsai/cudf/issues/28,649903112,MDEyOklzc3VlQ29tbWVudDY0OTkwMzExMg==,2020-06-26T01:49:11Z,2020-06-26T01:49:11Z,NONE,"Here, showing Windows support too. I hope the update comes soon. ",,maulberto3,22672781,MDQ6VXNlcjIyNjcyNzgx,https://avatars.githubusercontent.com/u/22672781?v=4,,https://api.github.com/users/maulberto3,https://github.com/maulberto3,https://api.github.com/users/maulberto3/followers,https://api.github.com/users/maulberto3/following{/other_user},https://api.github.com/users/maulberto3/gists{/gist_id},https://api.github.com/users/maulberto3/starred{/owner}{/repo},https://api.github.com/users/maulberto3/subscriptions,https://api.github.com/users/maulberto3/orgs,https://api.github.com/users/maulberto3/repos,https://api.github.com/users/maulberto3/events{/privacy},https://api.github.com/users/maulberto3/received_events,User,False,https://api.github.com/repos/rapidsai/cudf/issues/comments/649903112/reactions,0,0,0,0,0,0,0,0,0,28
